p1_hp_pct,p1_alive,p2_hp_pct,p2_alive,p1_won
0.8156,5,0.5622,5,1
0.7678,5,0.5463,4,1
0.6679,4,0.4313,3,1
0.6036,4,0.2647,2,1
0.4835,3,0.1925,2,1
0.3303,3,0.1299,1,1
0.3051,2,0.0935,1,1
0.2151,2,0.0214,1,1
0.1697,1,0.0,0,1
1.0,6,0.9143,6,1
0.8248,5,0.8154,5,1
0.8047,5,0.6301,5,1
0.7939,5,0.6244,4,1
0.7667,5,0.4638,4,1
0.7461,5,0.4524,3,1
0.7287,5,0.3249,3,1
0.7112,5,0.3185,2,1
0.6511,5,0.2354,2,1
0.6495,4,0.1529,1,1
0.6495,4,0.0,0,1
0.7808,5,0.9742,6,0
0.6388,4,0.899,6,0
0.4968,3,0.8548,6,0
0.3483,2,0.8352,5,0
0.1806,1,0.7928,5,0
0.0585,1,0.7474,5,0
0.0,0,0.7474,5,0
0.8427,5,0.8772,6,0
0.8105,5,0.8328,5,0
0.7585,5,0.7722,5,0
0.7064,5,0.6817,5,0
0.662,4,0.6422,5,0
0.6304,4,0.6422,5,0
0.5673,4,0.6211,4,0
0.5035,3,0.5744,4,0
0.4433,3,0.5422,4,0
0.383,3,0.51,4,0
0.3649,3,0.4817,3,0
0.352,2,0.3233,2,0
0.2193,2,0.2433,2,0
0.1936,1,0.1783,1,0
0.0994,1,0.1072,1,0
0.0053,1,0.0361,1,0
0.0,0,0.0361,1,0
0.9565,6,0.8601,6,1
0.913,6,0.8431,5,1
0.8414,5,0.7962,5,1
0.8098,5,0.6882,5,1
0.7782,5,0.6726,4,1
0.747,5,0.5387,3,1
0.7283,5,0.3913,3,1
0.7125,4,0.3818,2,1
0.5128,4,0.3499,2,1
0.3958,3,0.2799,2,1
0.3755,3,0.1977,1,1
0.2767,3,0.1977,1,1
0.2465,2,0.1277,1,1
0.1947,2,0.0,0,1
0.8622,5,0.9483,6,0
0.7419,5,0.8958,6,0
0.6796,4,0.8145,6,0
0.6259,4,0.791,5,0
0.5549,4,0.791,5,0
0.49,4,0.629,4,0
0.4383,3,0.5652,4,0
0.389,3,0.4536,3,0
0.3429,3,0.2917,2,0
0.3292,2,0.1956,1,0
0.2413,2,0.1687,1,0
0.1602,1,0.1431,1,0
0.0617,1,0.0726,1,0
0.0,0,0.0726,1,0
0.9227,6,0.8514,6,1
0.8041,6,0.8514,6,1
0.7884,5,0.843,5,1
0.7209,5,0.7545,5,1
0.693,5,0.6679,4,1
0.6733,5,0.5048,3,1
0.6558,4,0.3718,2,1
0.5366,4,0.2828,2,1
0.5366,4,0.2196,2,1
0.5041,3,0.1239,2,1
0.3442,2,0.1161,1,1
0.1959,2,0.0241,1,1
0.1634,1,0.0,0,1
0.9444,6,0.8481,5,1
0.8813,6,0.7064,4,1
0.8474,5,0.6571,4,1
0.745,5,0.5147,3,1
0.6807,4,0.4692,3,1
0.5807,4,0.4109,3,1
0.4813,3,0.3596,3,1
0.3813,3,0.3282,2,1
0.3053,2,0.1737,1,1
0.1614,2,0.0872,1,1
0.1409,1,0.0295,1,1
0.0813,1,0.0,0,1
0.8576,6,0.8361,6,0
0.8118,5,0.8307,5,0
0.6999,5,0.7578,5,0
0.6706,4,0.6867,4,0
0.6706,4,0.6398,4,0
0.6706,4,0.6108,4,0
0.5991,4,0.5693,4,0
0.5275,4,0.5277,4,0
0.5059,3,0.4723,4,0
0.4613,3,0.4464,3,0
0.3482,3,0.391,3,0
0.3411,2,0.3386,3,0
0.2755,2,0.3386,3,0
0.1999,1,0.2861,3,0
0.1319,1,0.2735,2,0
0.0955,1,0.212,2,0
0.0657,1,0.1873,1,0
0.0428,1,0.1319,1,0
0.0199,1,0.0765,1,0
0.0,0,0.0211,1,0
0.8848,6,0.8591,5,1
0.8366,5,0.7646,5,1
0.6732,4,0.6623,4,1
0.5658,4,0.5262,4,1
0.4583,4,0.5071,3,1
0.4583,4,0.4055,3,1
0.4316,3,0.3526,3,1
0.3105,3,0.3044,2,1
0.3008,2,0.2004,2,1
0.1745,2,0.1433,1,1
0.1569,1,0.0535,1,1
0.1569,1,0.0,0,1
0.9203,6,0.8676,5,1
0.8625,6,0.7472,5,1
0.813,5,0.7302,4,1
0.7359,5,0.6801,4,1
0.6645,4,0.6299,4,1
0.5752,4,0.564,4,1
0.4839,3,0.5477,3,1
0.4839,3,0.3902,2,1
0.3644,3,0.3419,2,1
0.3644,3,0.3055,2,1
0.3548,2,0.2572,2,1
0.2725,2,0.1832,2,1
0.2102,2,0.1656,1,1
0.1742,1,0.0935,1,1
0.1414,1,0.0,0,1
0.8647,5,0.8998,6,0
0.8323,5,0.8645,5,0
0.6928,4,0.7944,5,0
0.5208,3,0.7944,5,0
0.3819,3,0.7077,5,0
0.355,2,0.6822,4,0
0.2246,2,0.4465,4,0
0.1891,1,0.4429,3,0
0.1891,1,0.4195,3,0
0.0,0,0.4195,3,0
1.0,6,1.0,6,0
0.9454,6,0.9127,6,0
0.8546,5,0.8652,5,0
0.6903,5,0.843,5,0
0.573,4,0.813,5,0
0.4232,3,0.7893,5,0
0.3892,3,0.7361,5,0
0.3551,3,0.6829,5,0
0.3211,3,0.6787,4,0
0.293,2,0.5961,4,0
0.2384,2,0.5232,3,0
0.1378,2,0.5232,3,0
0.0973,1,0.3574,2,0
0.0519,1,0.2577,2,0
0.0103,1,0.2071,1,0
0.0,0,0.1575,1,0
0.93,6,0.8757,5,1
0.8811,6,0.7239,4,1
0.8431,5,0.6559,4,1
0.7792,5,0.5859,3,1
0.6997,5,0.5144,3,1
0.6957,4,0.443,3,1
0.6162,4,0.3812,3,1
0.6162,4,0.3036,3,1
0.5455,3,0.226,3,1
0.481,3,0.2225,2,1
0.3546,3,0.2067,1,1
0.3139,2,0.1717,1,1
0.1773,1,0.1298,1,1
0.1773,1,0.0,0,1
0.9706,6,1.0,6,1
0.9412,6,0.8756,5,1
0.8635,6,0.8057,5,1
0.8192,5,0.7475,5,1
0.7958,5,0.6522,4,1
0.7739,5,0.4907,3,1
0.755,5,0.4301,3,1
0.7415,5,0.3787,2,1
0.7256,5,0.211,2,1
0.6962,5,0.1739,1,1
0.6444,5,0.0476,1,1
0.6444,5,0.0,0,1
0.9245,6,0.9686,6,0
0.849,6,0.9372,6,0
0.8137,5,0.9047,6,0
0.7568,5,0.8424,5,0
0.6337,4,0.7589,5,0
0.4907,3,0.7199,5,0
0.3515,3,0.6251,4,0
0.341,3,0.6251,4,0
0.2853,3,0.5737,4,0
0.2296,3,0.5222,4,0
0.185,3,0.4892,3,0
0.1714,2,0.4442,3,0
0.1491,1,0.409,3,0
0.0,0,0.409,3,0
0.8208,5,0.8872,6,1
0.681,4,0.8073,6,1
0.6491,4,0.8073,6,1
0.6067,4,0.7773,5,1
0.5394,4,0.6327,4,1
0.4948,3,0.4694,4,1
0.3672,3,0.452,3,1
0.3161,3,0.3133,2,1
0.3028,2,0.2017,2,1
0.2593,2,0.1567,1,1
0.2593,2,0.0,0,1
0.9594,6,0.9081,6,1
0.9125,6,0.8345,5,1
0.8198,5,0.6926,4,1
0.7787,5,0.6166,4,1
0.7375,5,0.5406,4,1
0.6964,5,0.5165,3,1
0.657,4,0.4947,3,1
0.5765,4,0.4452,3,1
0.5765,4,0.3852,3,1
0.5463,4,0.3233,3,1
0.5162,4,0.2615,3,1
0.5046,3,0.2503,2,1
0.4131,3,0.2008,2,1
0.3731,2,0.1631,1,1
0.3001,2,0.0306,1,1
0.3001,2,0.0,0,1
0.9055,6,0.7934,6,0
0.8397,5,0.7322,5,0
0.705,4,0.696,5,0
0.5556,4,0.6392,5,0
0.5536,3,0.5796,5,0
0.4393,3,0.5796,5,0
0.3716,2,0.5479,4,0
0.3467,2,0.4137,3,0
0.242,2,0.2795,2,0
0.1603,1,0.2171,2,0
0.053,1,0.1453,1,0
0.0,0,0.1453,1,0
0.8607,5,0.8314,5,1
0.7682,5,0.7442,5,1
0.7472,4,0.657,5,1
0.629,4,0.637,4,1
0.5832,4,0.5898,4,1
0.5375,4,0.5426,4,1
0.4918,4,0.4955,4,1
0.4794,3,0.4903,3,1
0.444,3,0.3236,3,1
0.4029,3,0.3236,3,1
0.3618,3,0.3178,2,1
0.3268,3,0.3178,2,1
0.2852,3,0.2506,2,1
0.2852,3,0.2506,2,1
0.1942,3,0.1886,2,1
0.11,2,0.1428,1,1
0.11,2,0.0,0,1
0.8299,5,0.9316,6,0
0.7621,5,0.836,5,0
0.6659,4,0.7645,5,0
0.5823,4,0.678,4,0
0.4921,3,0.6156,4,0
0.3868,3,0.52,3,0
0.3481,3,0.3559,2,0
0.2966,2,0.2542,2,0
0.2222,2,0.1931,2,0
0.158,1,0.1822,1,0
0.0424,1,0.1108,1,0
0.0,0,0.1108,1,0
0.8508,6,0.8006,6,1
0.7941,5,0.7956,5,1
0.7283,5,0.7016,5,1
0.6667,4,0.6097,4,1
0.6667,4,0.51,4,1
0.6153,4,0.438,3,1
0.5453,3,0.2977,2,1
0.4843,3,0.1403,1,1
0.4843,3,0.0,0,1
0.9507,6,0.8765,6,1
0.9015,6,0.8665,5,1
0.8522,5,0.8154,5,1
0.765,5,0.745,5,1
0.7225,4,0.6999,4,1
0.6903,4,0.5159,4,1
0.6591,4,0.4867,3,1
0.6229,4,0.4163,3,1
0.5866,4,0.3459,3,1
0.5408,4,0.3134,2,1
0.5351,3,0.2218,2,1
0.4728,3,0.1534,1,1
0.4728,3,0.0,0,1
0.8608,5,0.9601,6,0
0.7876,5,0.8648,6,0
0.7467,5,0.8217,5,0
0.6887,4,0.7942,5,0
0.5686,4,0.7532,5,0
0.5686,4,0.6827,5,0
0.502,4,0.6121,5,0
0.4901,3,0.5857,4,0
0.2916,2,0.5571,4,0
0.1458,1,0.5253,4,0
0.0778,1,0.4995,4,0
0.0099,1,0.4736,4,0
0.0,0,0.4736,4,0
0.8952,6,0.9532,6,1
0.8562,5,0.861,6,1
0.8562,5,0.861,6,1
0.8562,5,0.8189,5,1
0.8196,5,0.8189,5,1
0.7841,5,0.6778,4,1
0.7623,5,0.5194,3,1
0.7411,5,0.5194,3,1
0.7045,5,0.4352,3,1
0.6678,5,0.3509,3,1
0.6014,4,0.3489,2,1
0.449,4,0.2888,2,1
0.4118,3,0.2467,2,1
0.2784,3,0.1745,1,1
0.2509,2,0.1243,1,1
0.2509,2,0.0,0,1
0.9537,6,0.9267,6,1
0.9075,6,0.8587,5,1
0.8393,5,0.8124,5,1
0.7082,4,0.7175,4,1
0.6453,4,0.6506,4,1
0.57,4,0.6506,4,1
0.57,4,0.5621,4,1
0.4674,4,0.4977,3,1
0.462,3,0.4097,3,1
0.3808,3,0.3646,2,1
0.376,2,0.3329,2,1
0.2622,2,0.2075,2,1
0.1957,2,0.1999,1,1
0.1856,1,0.1137,1,1
0.089,1,0.0522,1,1
0.089,1,0.0,0,1
0.9501,6,0.9364,6,1
0.9002,6,0.8728,6,1
0.9002,6,0.7929,6,1
0.8673,6,0.7579,5,1
0.8349,5,0.7367,4,1
0.759,5,0.6662,4,1
0.7134,4,0.6031,3,1
0.5637,4,0.5054,3,1
0.543,3,0.4448,2,1
0.517,3,0.4448,2,1
0.4719,3,0.3008,2,1
0.4554,3,0.3008,2,1
0.4246,3,0.1287,1,1
0.4246,3,0.0,0,1
0.8916,6,0.9591,6,0
0.8365,5,0.9181,6,0
0.7043,4,0.8783,6,0
0.5345,4,0.828,5,0
0.5157,3,0.7129,5,0
0.411,3,0.6715,4,0
0.411,3,0.6051,4,0
0.3459,2,0.5387,4,0
0.3459,2,0.4414,4,0
0.307,2,0.3999,3,0
0.2237,2,0.2555,2,0
0.1635,1,0.1925,2,0
0.0595,1,0.0841,2,0
0.0,0,0.0841,2,0
1.0,6,0.9396,6,1
0.8254,5,0.8792,6,1
0.7564,5,0.8252,5,1
0.6875,5,0.7485,5,1
0.5515,4,0.7485,5,1
0.5316,4,0.6969,4,1
0.5316,4,0.6173,4,1
0.5148,3,0.583,4,1
0.5148,3,0.5499,4,1
0.5064,3,0.4837,4,1
0.4981,3,0.4175,4,1
0.4878,3,0.3908,3,1
0.4414,3,0.3415,2,1
0.3724,2,0.2915,2,1
0.2339,2,0.1974,2,1
0.1424,1,0.1492,1,1
0.047,1,0.0302,1,1
0.047,1,0.0,0,1
0.8835,6,0.8739,6,1
0.8835,6,0.7443,5,1
0.7607,6,0.7049,4,1
0.7237,5,0.6375,4,1
0.6391,5,0.5322,3,1
0.5602,4,0.3453,2,1
0.4323,4,0.1726,1,1
0.3064,3,0.1726,1,1
0.2957,2,0.0967,1,1
0.2356,2,0.0,0,1
0.9341,6,0.8362,5,1
0.8373,6,0.6882,5,1
0.8276,5,0.6407,4,1
0.7892,5,0.5706,4,1
0.6959,5,0.5305,3,1
0.6781,4,0.3922,3,1
0.6392,4,0.335,2,1
0.5143,4,0.2436,2,1
0.4943,3,0.1912,2,1
0.4284,3,0.1699,1,1
0.3625,3,0.0,0,1
0.945,6,1.0,6,1
0.8901,6,0.8467,5,1
0.8665,5,0.7309,5,1
0.7989,5,0.6988,4,1
0.7542,5,0.5649,4,1
0.7138,5,0.5509,3,1
0.6969,4,0.4585,3,1
0.5634,4,0.3788,3,1
0.497,3,0.3762,2,1
0.3454,2,0.3092,2,1
0.2482,2,0.3092,2,1
0.1999,1,0.2256,2,1
0.1806,1,0.2015,1,1
0.1274,1,0.0683,1,1
0.1274,1,0.0,0,1
0.9404,6,0.8342,5,1
0.8969,6,0.8342,5,1
0.8253,5,0.7164,4,1
0.7297,4,0.5623,4,1
0.6919,4,0.5123,3,1
0.6541,4,0.4396,3,1
0.6163,4,0.3668,3,1
0.5785,4,0.3453,2,1
0.5309,4,0.2022,2,1
0.4771,3,0.1609,1,1
0.386,3,0.1141,1,1
0.3219,2,0.0586,1,1
0.2577,2,0.0,0,1
0.9083,6,0.7868,5,1
0.8522,5,0.7369,5,1
0.8522,5,0.7369,5,1
0.748,5,0.616,4,1
0.6767,5,0.4988,4,1
0.6648,4,0.4392,3,1
0.5793,4,0.3262,3,1
0.5453,4,0.305,2,1
0.5074,4,0.1707,1,1
0.4694,4,0.0711,1,1
0.4315,4,0.0,0,1
0.9227,6,1.0,6,0
0.8454,6,0.8716,6,0
0.7822,6,0.8649,5,0
0.7511,5,0.7957,5,0
0.6998,5,0.6962,5,0
0.6484,5,0.6882,4,0
0.5677,5,0.6882,4,0
0.5034,4,0.6384,4,0
0.4419,3,0.5343,4,0
0.351,3,0.5329,3,0
0.3002,2,0.4456,3,0
0.2043,2,0.4173,3,0
0.2043,2,0.3972,3,0
0.1495,2,0.3972,3,0
0.1095,1,0.3972,3,0
0.0367,1,0.2937,3,0
0.0,0,0.2352,2,0
0.925,6,0.8309,5,0
0.8529,5,0.8177,5,0
0.8265,5,0.6739,4,0
0.6823,4,0.5523,4,0
0.66,4,0.5289,3,0
0.524,4,0.4591,3,0
0.5234,3,0.3893,3,0
0.4455,3,0.3357,2,0
0.4455,3,0.3357,2,0
0.2691,2,0.3093,2,0
0.1999,1,0.2515,2,0
0.0229,1,0.145,2,0
0.0,0,0.145,2,0
0.9431,6,0.9003,6,0
0.8763,6,0.8749,5,0
0.7736,6,0.8749,5,0
0.7081,5,0.8454,5,0
0.6545,4,0.8216,5,0
0.5098,3,0.7945,5,0
0.4424,3,0.7945,5,0
0.375,3,0.7384,4,0
0.3586,2,0.6569,4,0
0.1904,1,0.5963,3,0
0.1211,1,0.5442,3,0
0.0517,1,0.4921,3,0
0.0,0,0.44,3,0
0.9135,6,1.0,6,0
0.9135,6,0.9606,6,0
0.8557,5,0.9211,6,0
0.7266,5,0.866,5,0
0.6784,4,0.7807,5,0
0.5816,4,0.6972,4,0
0.5566,4,0.547,3,0
0.4829,3,0.4188,2,0
0.3666,3,0.3625,2,0
0.2381,2,0.3625,2,0
0.2077,1,0.2964,2,0
0.0055,1,0.2558,1,0
0.0,0,0.2558,1,0
0.866,6,0.8629,5,0
0.8001,6,0.7793,5,0
0.7918,5,0.6993,4,0
0.659,5,0.6407,4,0
0.6311,4,0.5989,4,0
0.5813,4,0.5989,4,0
0.5065,4,0.5668,4,0
0.4763,3,0.5387,4,0
0.366,3,0.5255,3,0
0.2977,2,0.4628,3,0
0.2028,2,0.3925,3,0
0.1607,1,0.3456,3,0
0.0,0,0.3068,2,0
0.9134,6,0.9441,6,0
0.8424,5,0.8992,6,0
0.7029,5,0.8246,5,0
0.6093,4,0.757,5,0
0.5366,4,0.7121,5,0
0.464,4,0.6672,5,0
0.4576,3,0.655,4,0
0.2605,2,0.609,4,0
0.1326,2,0.5431,4,0
0.1227,1,0.5023,4,0
0.0134,1,0.4563,3,0
0.0,0,0.398,3,0
0.9635,6,1.0,6,1
0.8534,6,0.9181,6,1
0.8037,5,0.8361,6,1
0.7672,5,0.8201,5,1
0.7307,5,0.6743,5,1
0.7016,5,0.6694,4,1
0.6783,5,0.5326,4,1
0.655,5,0.4951,3,1
0.6339,4,0.3958,3,1
0.6074,4,0.3556,2,1
0.5556,4,0.2556,2,1
0.5079,4,0.1604,1,1
0.4905,3,0.05,1,1
0.4905,3,0.0,0,1
0.9122,6,0.9022,6,0
0.8502,6,0.8624,5,0
0.8273,5,0.7858,5,0
0.7533,5,0.7285,5,0
0.7064,4,0.6712,5,0
0.6324,4,0.6625,4,0
0.5626,4,0.5803,4,0
0.5626,4,0.5405,4,0
0.5253,3,0.4944,4,0
0.3622,2,0.4427,4,0
0.2756,2,0.4303,3,0
0.1992,1,0.3836,3,0
0.1053,1,0.3244,3,0
0.0114,1,0.2951,2,0
0.0,0,0.2951,2,0
0.9223,6,0.9144,6,0
0.812,6,0.9144,6,0
0.741,5,0.822,5,0
0.6946,5,0.773,5,0
0.6482,5,0.7239,5,0
0.6253,4,0.6936,5,0
0.4386,4,0.6456,5,0
0.438,3,0.6242,5,0
0.2843,3,0.6232,4,0
0.2831,2,0.4295,3,0
0.197,2,0.3737,3,0
0.1392,1,0.3053,3,0
0.0,0,0.3053,3,0
0.8518,6,0.9441,6,1
0.8333,5,0.8883,6,1
0.7854,5,0.8883,6,1
0.679,4,0.8211,5,1
0.6396,4,0.7507,5,1
0.6002,4,0.6802,5,1
0.5308,3,0.6742,4,1
0.3383,3,0.6084,4,1
0.3333,2,0.5472,4,1
0.3044,2,0.5007,3,1
0.1956,2,0.3271,2,1
0.1408,2,0.3271,2,1
0.0861,2,0.2154,2,1
0.0498,2,0.1868,1,1
0.0289,1,0.0412,1,1
0.0289,1,0.0,0,1
0.8858,6,0.9314,6,0
0.8407,5,0.8628,6,0
0.8084,5,0.8225,5,0
0.6612,5,0.7743,5,0
0.6244,4,0.7262,5,0
0.5907,4,0.656,4,0
0.5102,4,0.656,4,0
0.4296,4,0.5702,4,0
0.4251,3,0.5171,3,0
0.3617,3,0.3872,3,0
0.3185,2,0.3617,2,0
0.3185,2,0.2832,2,0
0.243,2,0.2046,2,0
0.1212,1,0.1997,1,0
0.0,0,0.1023,1,0
0.9503,6,0.954,6,0
0.9007,6,0.908,6,0
0.867,5,0.8755,6,0
0.7252,4,0.8382,6,0
0.6198,4,0.836,5,0
0.5977,3,0.7765,5,0
0.5315,3,0.7056,4,0
0.4592,3,0.7056,4,0
0.3736,3,0.5974,4,0
0.2947,2,0.5211,3,0
0.2003,1,0.454,3,0
0.1181,1,0.369,2,0
0.0,0,0.369,2,0
0.9221,6,0.9374,6,1
0.8458,5,0.8749,6,1
0.7382,5,0.8157,5,1
0.7025,4,0.6211,4,1
0.5829,4,0.5385,4,1
0.5812,3,0.477,3,1
0.5082,3,0.4225,3,1
0.4352,3,0.368,3,1
0.416,2,0.3203,3,1
0.3205,2,0.3203,3,1
0.225,2,0.3157,2,1
0.2201,1,0.2124,2,1
0.0735,1,0.1315,1,1
0.0412,1,0.0207,1,1
0.0412,1,0.0,0,1
0.7977,5,0.8684,6,1
0.7506,5,0.8168,5,1
0.6381,4,0.7481,5,1
0.5092,3,0.6914,5,1
0.4334,3,0.6398,4,1
0.3655,3,0.5132,3,1
0.3496,2,0.3929,3,1
0.2781,2,0.3363,2,1
0.1718,1,0.1631,1,1
0.0972,1,0.0579,1,1
0.0972,1,0.0,0,1
1.0,6,0.9801,6,1
0.8904,6,0.9575,6,1
0.8523,5,0.9349,6,1
0.7747,5,0.8752,6,1
0.6972,5,0.7849,6,1
0.6912,4,0.7736,5,1
0.5795,4,0.5857,4,1
0.518,4,0.4482,4,1
0.5167,3,0.415,3,1
0.3924,3,0.3121,3,1
0.268,3,0.3121,3,1
0.234,3,0.255,2,1
0.2045,2,0.16,1,1
0.1838,2,0.071,1,1
0.1838,2,0.0,0,1
0.8895,6,0.8922,6,1
0.8454,6,0.8286,5,1
0.8283,5,0.702,4,1
0.8283,5,0.6549,4,1
0.6961,4,0.6201,4,1
0.5329,4,0.5306,3,1
0.5151,3,0.4164,3,1
0.423,3,0.3722,2,1
0.3829,2,0.3039,2,1
0.2329,2,0.2568,2,1
0.1717,1,0.1949,1,1
0.1717,1,0.0,0,1
0.8878,6,0.9472,6,0
0.8878,6,0.9189,6,0
0.8417,5,0.8526,6,0
0.7087,4,0.7856,6,0
0.5189,3,0.7807,5,0
0.4351,3,0.6929,5,0
0.3619,3,0.6855,4,0
0.3165,2,0.5786,4,0
0.2308,2,0.5129,3,0
0.1393,1,0.484,3,0
0.0,0,0.484,3,0
0.9652,6,0.9458,6,1
0.9303,6,0.8916,6,1
0.8955,6,0.8712,5,1
0.8316,5,0.8007,5,1
0.7342,5,0.7022,5,1
0.6735,4,0.6725,4,1
0.551,4,0.6008,4,1
0.531,3,0.5589,4,1
0.46,3,0.5087,3,1
0.4187,3,0.3986,3,1
0.3897,3,0.3333,2,1
0.3897,3,0.257,2,1
0.3897,3,0.2401,2,1
0.3755,2,0.1772,2,1
0.2342,2,0.1142,2,1
0.1942,1,0.0816,1,1
0.1942,1,0.0,0,1
0.982,6,0.8496,5,1
0.9605,6,0.832,5,1
0.9605,6,0.8053,5,1
0.8898,6,0.7253,5,1
0.8689,6,0.6491,4,1
0.8473,6,0.6315,4,1
0.8437,5,0.6139,4,1
0.8132,5,0.5124,4,1
0.782,5,0.5007,3,1
0.7132,5,0.3438,2,1
0.6443,5,0.2454,2,1
0.6443,5,0.1732,2,1
0.6395,4,0.1276,2,1
0.5389,4,0.1276,2,1
0.4677,3,0.097,2,1
0.3461,3,0.0495,1,1
0.3461,3,0.0,0,1
1.0,6,0.976,6,1
0.8577,5,0.8272,5,1
0.8103,5,0.7319,5,1
0.7628,5,0.6365,5,1
0.7154,5,0.6175,4,1
0.6936,4,0.5929,4,1
0.5458,3,0.548,4,1
0.4046,2,0.4797,4,1
0.4046,2,0.3315,3,1
0.3402,2,0.321,2,1
0.2296,1,0.1421,1,1
0.1489,1,0.0,0,1
0.9256,6,0.9109,6,0
0.8513,6,0.8217,6,0
0.8513,6,0.7705,6,0
0.8327,5,0.6606,6,0
0.7936,5,0.6568,5,0
0.7429,5,0.6321,4,0
0.7051,5,0.5114,4,0
0.6397,4,0.4798,3,0
0.4622,3,0.4532,3,0
0.3538,3,0.3812,3,0
0.3141,2,0.3483,3,0
0.1756,2,0.292,2,0
0.1724,1,0.1334,1,0
0.0,0,0.043,1,0
0.9433,6,0.8776,5,0
0.9433,6,0.8118,5,0
0.8556,6,0.7373,5,0
0.8417,5,0.7155,4,0
0.7926,5,0.6404,4,0
0.7434,5,0.5652,4,0
0.6942,5,0.5348,3,0
0.6898,4,0.4379,3,0
0.6828,4,0.4379,3,0
0.6368,4,0.3913,2,0
0.5334,4,0.2528,2,0
0.4874,3,0.1745,1,0
0.4741,3,0.1745,1,0
0.3417,3,0.1745,1,0
0.3222,2,0.1056,1,0
0.1646,1,0.0553,1,0
0.0,0,0.0553,1,0
0.9128,6,0.9293,6,1
0.8256,6,0.8585,6,1
0.7887,6,0.8043,5,1
0.78,5,0.7433,5,1
0.694,5,0.6665,5,1
0.694,5,0.5811,5,1
0.6236,4,0.4988,4,1
0.5953,4,0.4409,3,1
0.5196,4,0.3921,3,1
0.4636,3,0.3433,3,1
0.4128,3,0.3049,3,1
0.3891,3,0.3,2,1
0.321,3,0.1823,2,1
0.3129,2,0.147,1,1
0.235,2,0.0171,1,1
0.235,2,0.0,0,1
0.934,6,0.8957,6,1
0.8731,5,0.8413,5,1
0.7991,5,0.6764,4,1
0.6774,4,0.5828,4,1
0.6774,4,0.4558,4,1
0.632,4,0.414,3,1
0.5362,4,0.359,3,1
0.5161,3,0.3363,2,1
0.4667,3,0.1903,1,1
0.3777,2,0.1334,1,1
0.2279,2,0.1018,1,1
0.1648,1,0.043,1,1
0.0413,1,0.0,0,1
0.9467,6,0.8459,6,1
0.8935,6,0.8333,5,1
0.865,5,0.6799,4,1
0.7885,5,0.5837,4,1
0.7208,5,0.5332,3,1
0.6991,4,0.4761,3,1
0.6179,4,0.4011,3,1
0.5367,4,0.3333,2,1
0.471,3,0.2444,2,1
0.4245,3,0.1733,1,1
0.2844,2,0.0272,1,1
0.2844,2,0.0,0,1
0.9474,6,0.9178,6,1
0.8948,6,0.8356,6,1
0.8529,5,0.8337,5,1
0.725,5,0.7294,5,1
0.7057,4,0.6883,4,1
0.7057,4,0.6074,4,1
0.6684,4,0.5528,3,1
0.6292,4,0.4184,2,1
0.532,3,0.3847,2,1
0.4081,3,0.3337,2,1
0.3609,2,0.3037,2,1
0.237,2,0.2429,2,1
0.2004,1,0.1988,2,1
0.0839,1,0.1847,1,1
0.0206,1,0.0816,1,1
0.0206,1,0.0,0,1
0.9426,6,0.8682,6,1
0.8851,6,0.8544,5,1
0.8059,5,0.8045,5,1
0.7364,5,0.7182,5,1
0.6669,5,0.6709,4,1
0.6481,4,0.6009,4,1
0.5931,4,0.505,3,1
0.4855,3,0.4779,3,1
0.3519,2,0.3342,2,1
0.2987,2,0.3342,2,1
0.2443,2,0.2346,2,1
0.2001,2,0.1961,1,1
0.1941,1,0.0612,1,1
0.0846,1,0.0,0,1
0.8554,6,0.8914,6,1
0.8536,5,0.8078,5,1
0.7989,5,0.6899,4,1
0.729,5,0.5499,3,1
0.61,4,0.3624,3,1
0.5389,4,0.3519,2,1
0.4392,3,0.313,2,1
0.3663,3,0.2683,2,1
0.305,2,0.2404,2,1
0.1707,1,0.212,2,1
0.1239,1,0.1655,1,1
0.0407,1,0.0197,1,1
0.0407,1,0.0,0,1
0.916,6,0.9817,6,0
0.8856,5,0.944,6,0
0.8479,5,0.896,6,0
0.8101,5,0.848,6,0
0.7723,5,0.8,6,0
0.7346,5,0.7983,5,0
0.7096,4,0.7543,5,0
0.5729,4,0.7103,5,0
0.558,3,0.6326,5,0
0.416,2,0.632,4,0
0.3223,2,0.5691,4,0
0.2287,2,0.5063,4,0
0.1601,1,0.4777,4,0
0.0553,1,0.4771,3,0
0.0,0,0.4383,3,0
0.9659,6,0.8424,5,1
0.9354,6,0.6835,4,1
0.9089,6,0.5532,3,1
0.8408,5,0.4612,3,1
0.7838,5,0.3583,2,1
0.6927,5,0.2022,1,1
0.658,5,0.2022,1,1
0.5541,5,0.1295,1,1
0.5182,4,0.0403,1,1
0.5182,4,0.0,0,1
0.9801,6,0.8745,5,0
0.8373,6,0.8266,5,0
0.7802,5,0.7684,5,0
0.6202,4,0.7101,5,0
0.4734,4,0.6519,5,0
0.4602,3,0.638,4,0
0.3725,3,0.5687,4,0
0.3134,2,0.518,4,0
0.2098,2,0.4889,4,0
0.1667,1,0.4709,3,0
0.0717,1,0.3974,3,0
0.0,0,0.3974,3,0
1.0,6,0.9775,6,1
0.861,5,0.9031,6,1
0.8177,5,0.8302,6,1
0.7798,5,0.822,5,1
0.6661,5,0.6555,5,1
0.6486,4,0.6439,4,1
0.6486,4,0.5703,4,1
0.6143,4,0.5,3,1
0.5493,4,0.3424,2,1
